2025-01-09 14:36:00,749: asyncio: INFO: [MLTrader] Executing the initialize lifecycle method
2025-01-09 14:36:00,757: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2025-01-09 14:36:00[0m
2025-01-09 14:36:00,765: CcxtCacheDB: INFO: download ranges :
+--------+------+
| from   | to   |
|--------+------|
+--------+------+
2025-01-09 14:36:00,770: CcxtCacheDB: INFO: cache ranges:
+----+----------------------------+----------------------------+
|    | from                       | to                         |
|----+----------------------------+----------------------------|
|  0 | 2022-03-06T00:00:00.000000 | 2024-12-31T23:59:59.999999 |
+----+----------------------------+----------------------------+
2025-01-09 14:36:01,819: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2025-01-09 14:36:01[0m
2025-01-09 14:36:01,819: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2025-01-09 14:36:01,819: root: INFO: Current backtesting datetime 2024-01-02 00:00:00-05:00
2025-01-09 14:36:01,819: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2025-01-09 14:36:01[0m
2025-01-09 14:36:02,436: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2025-01-09 14:36:02[0m
2025-01-09 14:36:02,436: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2025-01-09 14:36:02,436: root: INFO: Current backtesting datetime 2024-01-03 00:00:00-05:00
2025-01-09 14:36:02,436: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2025-01-09 14:36:02[0m
2025-01-09 14:36:02,807: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2025-01-09 14:36:02[0m
2025-01-09 14:36:02,807: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2025-01-09 14:36:02,807: root: INFO: Current backtesting datetime 2024-01-04 00:00:00-05:00
2025-01-09 14:36:02,807: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2025-01-09 14:36:02[0m
