2025-01-06 08:42:04,583: asyncio: INFO: [CcxtBacktestingExampleStrategy] Executing the initialize lifecycle method
2025-01-06 08:42:04,591: asyncio: INFO: [CcxtBacktestingExampleStrategy] [34mExecuting the on_trading_iteration lifecycle method at 2025-01-06 08:42:04[0m
2025-01-06 08:42:04,594: CcxtCacheDB: INFO: download ranges :
+---------------------+----------------------------+
| from                | to                         |
|---------------------+----------------------------|
| 2022-04-17 00:00:00 | 2024-02-12 23:59:59.999999 |
+---------------------+----------------------------+
2025-01-06 08:42:06,701: CcxtCacheDB: INFO: cache ranges:
+----+----------------------------+----------------------------+
|    | from                       | to                         |
|----+----------------------------+----------------------------|
|  0 | 2023-01-17T00:00:00.000000 | 2024-09-06T00:00:00.000000 |
+----+----------------------------+----------------------------+
2025-01-06 08:42:06,710: asyncio: INFO: [CcxtBacktestingExampleStrategy] Getting historical prices for (ETH, USDT), None bars, day
2025-01-06 08:42:06,713: asyncio: INFO: [CcxtBacktestingExampleStrategy] [34mTrading iteration ended at 2025-01-06 08:42:06[0m
2025-01-06 08:42:06,713: asyncio: INFO: [CcxtBacktestingExampleStrategy] [34mSleeping for 86400 seconds[0m
2025-01-06 08:42:06,713: root: INFO: Current backtesting datetime 2023-02-12 00:00:00-05:00
2025-01-06 08:42:06,713: asyncio: INFO: [CcxtBacktestingExampleStrategy] [34mExecuting the on_trading_iteration lifecycle method at 2025-01-06 08:42:06[0m
2025-01-06 08:42:06,713: asyncio: INFO: [CcxtBacktestingExampleStrategy] Getting historical prices for (ETH, USDT), None bars, day
2025-01-06 08:42:06,715: asyncio: INFO: [CcxtBacktestingExampleStrategy] [34mTrading iteration ended at 2025-01-06 08:42:06[0m
2025-01-06 08:42:06,715: asyncio: INFO: [CcxtBacktestingExampleStrategy] [34mSleeping for 86400 seconds[0m
2025-01-06 08:42:06,715: root: INFO: Current backtesting datetime 2023-02-13 00:00:00-05:00
2025-01-06 08:42:06,715: asyncio: INFO: [CcxtBacktestingExampleStrategy] [34mExecuting the on_trading_iteration lifecycle method at 2025-01-06 08:42:06[0m
2025-01-06 08:42:06,716: asyncio: INFO: [CcxtBacktestingExampleStrategy] Getting historical prices for (ETH, USDT), None bars, day
2025-01-06 08:42:06,717: asyncio: INFO: [CcxtBacktestingExampleStrategy] [34mTrading iteration ended at 2025-01-06 08:42:06[0m
2025-01-06 08:42:06,717: asyncio: INFO: [CcxtBacktestingExampleStrategy] [34mSleeping for 86400 seconds[0m
2025-01-06 08:42:06,718: root: INFO: Current backtesting datetime 2023-02-14 00:00:00-05:00
2025-01-06 08:42:06,718: asyncio: INFO: [CcxtBacktestingExampleStrategy] [34mExecuting the on_trading_iteration lifecycle method at 2025-01-06 08:42:06[0m
2025-01-06 08:42:06,718: asyncio: INFO: [CcxtBacktestingExampleStrategy] Getting historical prices for (ETH, USDT), None bars, day
2025-01-06 08:42:06,720: asyncio: INFO: [CcxtBacktestingExampleStrategy] [34mTrading iteration ended at 2025-01-06 08:42:06[0m
2025-01-06 08:42:06,720: asyncio: INFO: [CcxtBacktestingExampleStrategy] [34mSleeping for 86400 seconds[0m
2025-01-06 08:42:06,720: root: INFO: Current backtesting datetime 2023-02-15 00:00:00-05:00
2025-01-06 08:42:06,721: asyncio: INFO: [CcxtBacktestingExampleStrategy] [34mExecuting the on_trading_iteration lifecycle method at 2025-01-06 08:42:06[0m
2025-01-06 08:42:06,721: asyncio: INFO: [CcxtBacktestingExampleStrategy] Getting historical prices for (ETH, USDT), None bars, day
2025-01-06 08:42:06,723: asyncio: INFO: [CcxtBacktestingExampleStrategy] [34mTrading iteration ended at 2025-01-06 08:42:06[0m
2025-01-06 08:42:06,723: asyncio: INFO: [CcxtBacktestingExampleStrategy] [34mSleeping for 86400 seconds[0m
2025-01-06 08:42:06,723: root: INFO: Current backtesting datetime 2023-02-16 00:00:00-05:00
2025-01-06 08:42:06,723: asyncio: INFO: [CcxtBacktestingExampleStrategy] [34mExecuting the on_trading_iteration lifecycle method at 2025-01-06 08:42:06[0m
2025-01-06 08:42:06,723: asyncio: INFO: [CcxtBacktestingExampleStrategy] Getting historical prices for (ETH, USDT), None bars, day
2025-01-06 08:42:06,725: asyncio: INFO: [CcxtBacktestingExampleStrategy] [34mTrading iteration ended at 2025-01-06 08:42:06[0m
2025-01-06 08:42:06,725: asyncio: INFO: [CcxtBacktestingExampleStrategy] [34mSleeping for 86400 seconds[0m
2025-01-06 08:42:06,725: root: INFO: Current backtesting datetime 2023-02-17 00:00:00-05:00
2025-01-06 08:42:06,726: asyncio: INFO: [CcxtBacktestingExampleStrategy] [34mExecuting the on_trading_iteration lifecycle method at 2025-01-06 08:42:06[0m
2025-01-06 08:42:06,726: asyncio: INFO: [CcxtBacktestingExampleStrategy] Getting historical prices for (ETH, USDT), None bars, day
2025-01-06 08:42:06,728: asyncio: INFO: [CcxtBacktestingExampleStrategy] [34mTrading iteration ended at 2025-01-06 08:42:06[0m
