2024-12-09 15:53:57,681: asyncio: INFO: [MLTrader] Executing the initialize lifecycle method
2024-12-09 15:53:58,173: root: INFO: Current backtesting datetime 2020-12-01 08:30:00-05:00
2024-12-09 15:53:58,174: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-12-09 15:53:58,174: root: INFO: Current backtesting datetime 2020-12-01 09:30:00-05:00
2024-12-09 15:53:58,174: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-12-09 15:53:58,175: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-12-09 15:53:58[0m
2024-12-09 15:53:58,175: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-12-09 15:53:58,963: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-12-09 15:53:58,963: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-12-09 15:53:58[0m
2024-12-09 15:53:58,964: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-12-09 15:53:58,964: root: INFO: Current backtesting datetime 2020-12-01 16:00:00-05:00
2024-12-09 15:53:58,964: root: INFO: Current backtesting datetime 2020-12-02 09:30:00-05:00
2024-12-09 15:53:58,965: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-12-09 15:53:58[0m
2024-12-09 15:53:58,965: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-12-09 15:53:58,965: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-12-09 15:53:58,965: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-12-09 15:53:58[0m
2024-12-09 15:53:58,966: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-12-09 15:53:58,966: root: INFO: Current backtesting datetime 2020-12-02 16:00:00-05:00
2024-12-09 15:53:58,966: root: INFO: Current backtesting datetime 2020-12-03 09:30:00-05:00
2024-12-09 15:53:58,967: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-12-09 15:53:58[0m
2024-12-09 15:53:58,967: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-12-09 15:53:58,967: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-12-09 15:53:58,967: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-12-09 15:53:58[0m
2024-12-09 15:53:58,968: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-12-09 15:53:58,968: root: INFO: Current backtesting datetime 2020-12-03 16:00:00-05:00
2024-12-09 15:53:58,968: root: INFO: Current backtesting datetime 2020-12-04 09:30:00-05:00
2024-12-09 15:53:58,968: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-12-09 15:53:58[0m
2024-12-09 15:53:58,968: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-12-09 15:53:58,969: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-12-09 15:53:58,969: asyncio: INFO: [MLTrader] [32mNew order was created: market order of | 3.0 BTCUSD sell | at price $14958.7078125 of class bracket with status new[0m
2024-12-09 15:53:58,971: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-12-09 15:53:58[0m
2024-12-09 15:53:58,972: asyncio: INFO: [MLTrader] Getting historical prices for BTCUSD, 1 bars, 
2024-12-09 15:53:58,972: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-12-09 15:54:01,071: yfinance: ERROR: $BTCUSD: possibly delisted; No timezone found
2024-12-09 15:54:01,074: root: ERROR: YAHOO did not return data for symbol BTCUSD. Make sure this symbol is valid.
2024-12-09 15:54:01,074: asyncio: ERROR: [MLTrader] 'NoneType' object has no attribute 'df'
2024-12-09 15:54:01,076: asyncio: ERROR: [MLTrader] Traceback (most recent call last):
  File "/opt/anaconda3/envs/mltrader/lib/python3.10/site-packages/lumibot/strategies/strategy_executor.py", line 923, in run
    self._run_trading_session()
  File "/opt/anaconda3/envs/mltrader/lib/python3.10/site-packages/lumibot/strategies/strategy_executor.py", line 874, in _run_trading_session
    self.broker.process_pending_orders(strategy=self.strategy)
  File "/opt/anaconda3/envs/mltrader/lib/python3.10/site-packages/lumibot/backtesting/backtesting_broker.py", line 574, in process_pending_orders
    dt = ohlc.df.index[-1]
AttributeError: 'NoneType' object has no attribute 'df'

2024-12-09 15:54:01,077: asyncio: INFO: [MLTrader] Executing the on_bot_crash event method
2024-12-09 15:54:02,137: root: INFO: Backtesting finished
2024-12-09 15:54:03,622: root: ERROR: Not enough data to create a tearsheet, at least 2 days of data are required. Skipping
2024-12-09 15:54:03,623: backtest_stats: INFO: Backtest took 0:00:05.943025 for a speed of 0.000
